,action_type,loc_x,loc_y,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,shot_zone_basic,game_date,matchup,opponent,shot_id,time_remaining
25522,0,158,91,4,3,0,3,56,18,0.0,0,0,1181,1,16,25523,296
25523,0,-164,199,4,3,0,3,12,25,1.0,2,3,1181,1,16,25524,252
25524,0,164,179,1,3,0,3,4,24,0.0,3,3,1181,1,16,25525,64
25525,0,164,31,11,4,0,3,2,16,1.0,0,0,1181,1,16,25526,662
25526,0,117,149,10,1,0,3,28,18,0.0,3,0,1183,0,4,25527,628
25528,0,51,16,3,1,0,3,55,5,0.0,4,2,1183,0,4,25529,235
25529,0,117,-5,11,2,0,3,35,11,0.0,0,0,1183,0,4,25530,695
25530,0,-6,33,10,2,0,3,36,3,0.0,4,1,1183,0,4,25531,636
25531,0,-27,143,8,2,0,3,13,14,0.0,4,0,1183,0,4,25532,493
25533,0,-21,119,6,2,0,3,10,12,0.0,4,2,1183,0,4,25534,370
25534,7,0,0,3,2,0,3,51,0,1.0,4,1,1183,0,4,25535,231
25535,0,87,-16,2,2,0,3,24,8,1.0,0,0,1183,0,4,25536,144
25536,0,-124,229,2,2,0,3,3,26,0.0,2,3,1183,0,4,25537,123
25537,0,132,102,8,3,0,3,2,16,0.0,3,0,1183,0,4,25538,482
25538,0,-188,10,6,3,0,3,19,18,1.0,1,0,1183,0,4,25539,379
25539,0,211,156,5,3,0,3,46,26,0.0,3,3,1183,0,4,25540,346
25540,0,-94,136,1,3,0,3,59,16,0.0,2,0,1183,0,4,25541,119
25541,4,0,0,0,3,0,3,7,0,1.0,4,1,1183,0,4,25542,7
25543,0,61,18,5,4,0,3,24,6,0.0,4,2,1183,0,4,25544,324
25544,0,108,10,4,4,0,3,52,10,0.0,0,0,1183,0,4,25545,292
25545,0,-79,102,4,4,0,3,7,12,0.0,1,2,1183,0,4,25546,247
25546,0,23,61,2,4,0,3,38,6,0.0,4,2,1183,0,4,25547,158
25548,0,-104,179,8,1,0,3,43,20,1.0,2,0,1185,0,5,25549,523
25549,0,-59,173,8,1,0,3,12,18,1.0,2,0,1185,0,5,25550,492
25550,0,-104,134,7,1,0,3,4,16,0.0,2,0,1185,0,5,25551,424
25551,0,134,29,5,1,0,3,1,13,1.0,0,0,1185,0,5,25552,301
25552,0,-119,-3,3,1,0,3,14,11,0.0,1,0,1185,0,5,25553,194
25553,0,-6,173,0,1,0,3,39,17,0.0,4,0,1185,0,5,25554,39
25554,0,201,145,6,2,0,3,5,24,0.0,3,3,1185,0,5,25555,365
25555,0,156,5,0,2,0,3,37,15,0.0,0,0,1185,0,5,25556,37
25556,0,-27,98,0,2,0,3,18,10,1.0,4,2,1185,0,5,25557,18
25557,0,8,209,8,3,0,3,17,20,0.0,4,0,1185,0,5,25558,497
25558,12,16,1,7,3,0,3,17,1,1.0,4,1,1185,0,5,25559,437
25559,0,-104,169,0,3,0,3,28,19,1.0,2,0,1185,0,5,25560,28
25560,0,68,169,9,4,0,3,17,18,1.0,3,0,1185,0,5,25561,557
25561,0,-111,151,7,4,0,3,54,18,0.0,2,0,1185,0,5,25562,474
25562,0,-134,109,10,1,0,3,59,17,1.0,2,0,1188,1,1,25563,659
25564,0,-134,-29,5,1,0,3,51,13,1.0,1,0,1188,1,1,25565,351
25565,7,0,0,5,1,0,3,33,0,1.0,4,1,1188,1,1,25566,333
25566,0,-6,175,4,1,0,3,2,17,0.0,4,0,1188,1,1,25567,242
25567,0,-128,214,0,1,0,3,16,24,0.0,2,3,1188,1,1,25568,16
25568,4,0,0,10,2,0,3,20,0,0.0,4,1,1188,1,1,25569,620
25569,1,0,0,7,3,0,3,12,0,1.0,4,1,1188,1,1,25570,432
25570,0,-117,175,10,1,0,3,57,21,1.0,2,0,1191,1,6,25571,657
25572,0,-111,154,3,1,0,3,52,18,1.0,2,0,1191,1,6,25573,232
25573,0,121,147,2,1,0,3,8,19,0.0,3,0,1191,1,6,25574,128
25574,0,-89,16,8,2,0,3,14,9,0.0,1,0,1191,1,6,25575,494
25577,0,-89,147,1,2,0,3,29,17,0.0,2,0,1191,1,6,25578,89
25578,4,0,0,8,3,0,3,41,0,1.0,4,1,1191,1,6,25579,521
25579,0,40,158,8,3,0,3,30,16,1.0,4,0,1191,1,6,25580,510
25580,0,-1,81,8,3,0,3,24,8,1.0,4,2,1191,1,6,25581,504
25581,4,0,0,3,3,0,3,29,0,0.0,4,1,1191,1,6,25582,209
25582,3,164,-1,1,3,0,3,6,16,1.0,0,0,1191,1,6,25583,66
25583,0,-139,104,0,3,0,3,32,17,0.0,2,0,1191,1,6,25584,32
25584,0,-51,154,0,3,0,3,6,16,0.0,2,0,1191,1,6,25585,6
25585,4,0,0,11,4,0,3,41,0,0.0,4,1,1191,1,6,25586,701
25587,0,216,115,8,4,0,3,19,24,1.0,3,3,1191,1,6,25588,499
25588,0,85,242,7,4,0,3,23,25,1.0,3,3,1191,1,6,25589,443
25589,0,-212,171,6,4,0,3,56,27,0.0,2,3,1191,1,6,25590,416
25591,0,33,53,8,1,0,3,22,6,1.0,4,2,1193,1,10,25592,502
25592,3,158,21,7,1,0,3,7,15,1.0,0,0,1193,1,10,25593,427
25593,0,-1,179,6,1,0,3,11,17,0.0,4,0,1193,1,10,25594,371
25594,20,93,25,5,1,0,3,30,9,1.0,0,0,1193,1,10,25595,330
25596,0,121,109,2,1,0,3,23,16,0.0,3,0,1193,1,10,25597,143
25598,0,115,143,2,2,0,3,4,18,0.0,3,0,1193,1,10,25599,124
25599,4,0,0,1,2,0,3,43,0,1.0,4,1,1193,1,10,25600,103
25600,1,0,0,1,2,0,3,28,0,1.0,4,1,1193,1,10,25601,88
25601,0,128,10,0,2,0,3,20,12,0.0,0,0,1193,1,10,25602,20
25602,0,136,-5,10,3,0,3,53,13,0.0,0,0,1193,1,10,25603,653
25603,2,0,0,8,3,0,3,43,0,1.0,4,1,1193,1,10,25604,523
25604,0,-66,147,6,3,0,3,28,16,0.0,2,0,1193,1,10,25605,388
25605,7,0,0,5,3,0,3,28,0,1.0,4,1,1193,1,10,25606,328
25606,0,192,164,3,3,0,3,23,25,1.0,3,3,1193,1,10,25607,203
25607,0,12,259,1,3,0,3,11,25,1.0,4,3,1193,1,10,25608,71
25608,0,-27,246,9,1,0,3,59,24,1.0,4,3,1199,0,8,25609,599
25609,7,0,0,9,1,0,3,0,0,1.0,4,1,1199,0,8,25610,540
25610,0,-12,214,6,1,0,3,16,21,1.0,4,0,1199,0,8,25611,376
25611,20,14,78,3,1,0,3,19,7,0.0,4,2,1199,0,8,25612,199
25612,2,0,0,1,1,0,3,53,0,0.0,4,1,1199,0,8,25613,113
25613,0,149,61,10,2,0,3,16,16,0.0,0,0,1199,0,8,25614,616
25614,0,115,72,9,2,0,3,52,13,1.0,0,0,1199,0,8,25615,592
25615,0,130,61,0,2,0,3,35,14,0.0,0,0,1199,0,8,25616,35
25618,0,42,40,2,3,0,3,4,5,1.0,4,2,1199,0,8,25619,124
25620,0,-149,203,0,3,0,3,29,25,0.0,2,3,1199,0,8,25621,29
25621,12,0,0,1,4,0,3,15,0,1.0,4,1,1199,0,8,25622,75
25623,2,0,0,7,1,0,3,0,0,1.0,4,1,1200,0,23,25624,420
25624,0,171,0,8,2,0,3,12,17,1.0,0,0,1200,0,23,25625,492
25626,4,0,0,6,2,0,3,29,0,0.0,4,1,1200,0,23,25627,389
25628,0,85,169,8,3,0,3,40,18,1.0,3,0,1200,0,23,25629,520
25629,0,-220,134,6,3,0,3,59,25,0.0,2,3,1200,0,23,25630,419
25630,0,-111,66,4,3,0,3,5,12,1.0,1,0,1200,0,23,25631,245
25631,0,-10,61,1,3,0,3,50,6,0.0,4,2,1200,0,23,25632,110
25633,0,76,78,0,3,0,3,47,10,0.0,0,2,1200,0,23,25634,47
25634,0,-96,21,0,3,0,3,4,9,0.0,1,0,1200,0,23,25635,4
25635,7,0,0,9,4,0,3,3,0,1.0,4,1,1200,0,23,25636,543
25637,0,-117,199,6,4,0,3,51,23,1.0,2,0,1200,0,23,25638,411
25638,0,-184,78,6,4,0,3,10,19,1.0,1,0,1200,0,23,25639,370
25639,0,-141,89,5,4,0,3,33,16,0.0,1,0,1200,0,23,25640,333
25640,4,0,0,9,1,0,3,31,0,1.0,4,1,1202,0,25,25641,571
25641,0,190,-3,1,1,0,3,13,19,0.0,0,0,1202,0,25,25642,73
25642,20,61,-12,0,1,0,3,40,6,1.0,4,2,1202,0,25,25643,40
25644,0,-132,207,8,4,0,3,22,24,0.0,2,3,1202,0,25,25645,502
25645,0,25,190,7,4,0,3,25,19,0.0,4,0,1202,0,25,25646,445
25646,0,-117,46,6,4,0,3,52,12,1.0,1,0,1202,0,25,25647,412
25647,0,154,46,6,4,0,3,31,16,0.0,0,0,1202,0,25,25648,391
25648,0,-38,57,5,4,0,3,2,6,0.0,4,2,1202,0,25,25649,302
25649,0,175,169,3,4,0,3,28,24,1.0,3,3,1202,0,25,25650,208
25650,0,111,149,8,1,0,3,29,18,0.0,3,0,1204,0,14,25651,509
25651,0,-46,18,0,1,0,3,0,4,0.0,4,2,1204,0,14,25652,0
25652,0,117,25,9,2,0,3,43,11,1.0,0,0,1204,0,14,25653,583
25653,0,-74,177,7,2,0,3,10,19,1.0,2,0,1204,0,14,25654,430
25654,0,96,181,8,3,0,3,23,20,1.0,3,0,1204,0,14,25655,503
25655,0,53,46,7,3,0,3,59,7,0.0,4,2,1204,0,14,25656,479
25656,0,147,63,6,3,0,3,48,15,0.0,0,0,1204,0,14,25657,408
25657,0,132,98,4,3,0,3,49,16,0.0,3,0,1204,0,14,25658,289
25658,4,0,0,4,3,0,3,19,0,1.0,4,1,1204,0,14,25659,259
25659,3,-12,91,7,4,0,3,59,9,1.0,4,2,1204,0,14,25660,479
25660,0,-190,209,5,4,0,3,27,28,0.0,2,3,1204,0,14,25661,327
25663,0,74,81,2,4,0,3,1,10,1.0,0,2,1204,0,14,25664,121
25664,3,-89,91,1,4,0,3,28,12,1.0,1,0,1204,0,14,25665,88
25665,4,0,0,8,1,0,3,46,0,1.0,4,1,1206,0,21,25666,526
25666,0,104,143,10,2,0,3,33,17,0.0,3,0,1206,0,21,25667,633
25667,0,98,173,9,2,0,3,57,19,1.0,3,0,1206,0,21,25668,597
25668,0,1,126,9,2,0,3,24,12,1.0,4,2,1206,0,21,25669,564
25669,0,91,132,2,2,0,3,4,16,0.0,3,0,1206,0,21,25670,124
25670,4,0,0,11,3,0,3,25,0,0.0,4,1,1206,0,21,25671,685
25671,0,-82,65,9,3,0,3,29,10,0.0,1,0,1206,0,21,25672,569
25673,4,0,0,7,3,0,3,31,0,0.0,4,1,1206,0,21,25674,451
25674,4,0,0,5,3,0,3,57,0,1.0,4,1,1206,0,21,25675,357
25675,7,0,0,4,3,0,3,43,0,1.0,4,1,1206,0,21,25676,283
25676,0,209,31,3,3,0,3,55,21,0.0,0,0,1206,0,21,25677,235
25678,3,-6,192,0,3,0,3,5,19,1.0,4,0,1206,0,21,25679,5
25679,3,-141,126,5,4,0,3,56,18,1.0,2,0,1206,0,21,25680,356
25680,0,68,149,4,4,0,3,56,16,1.0,3,0,1206,0,21,25681,296
25681,0,-141,327,3,4,0,3,11,35,0.0,2,3,1206,0,21,25682,191
25682,4,0,0,1,4,0,3,33,0,0.0,4,1,1206,0,21,25683,93
25683,12,0,0,1,4,0,3,28,0,1.0,4,1,1206,0,21,25684,88
25685,0,-96,136,9,1,0,3,45,16,1.0,2,0,1207,0,20,25686,585
25686,0,48,40,8,1,0,3,58,6,0.0,4,2,1207,0,20,25687,538
25687,0,5,194,8,1,0,3,6,19,0.0,4,0,1207,0,20,25688,486
25688,0,231,36,7,1,0,3,7,23,0.0,0,4,1207,0,20,25689,427
25689,3,33,25,5,1,0,3,12,4,1.0,4,2,1207,0,20,25690,312
25691,0,33,272,2,1,0,3,21,27,0.0,4,3,1207,0,20,25692,141
25692,0,-23,63,1,1,0,3,29,6,0.0,4,2,1207,0,20,25693,89
25693,2,12,12,0,1,0,3,27,1,0.0,4,1,1207,0,20,25694,27
25694,0,-81,154,9,2,0,3,5,17,1.0,2,0,1207,0,20,25695,545
25695,7,5,5,7,2,0,3,11,0,1.0,4,1,1207,0,20,25696,431
25696,0,-126,63,3,2,0,3,43,14,1.0,1,0,1207,0,20,25697,223
25697,0,186,104,3,2,0,3,8,21,0.0,0,0,1207,0,20,25698,188
25698,4,27,10,1,2,0,3,51,2,1.0,4,1,1207,0,20,25699,111
25699,0,-104,160,1,2,0,3,18,19,0.0,2,0,1207,0,20,25700,78
25700,0,27,29,0,2,0,3,2,3,0.0,4,1,1207,0,20,25701,2
25701,4,18,-3,7,3,0,3,59,1,0.0,4,1,1207,0,20,25702,479
25702,7,12,1,6,3,0,3,35,1,1.0,4,1,1207,0,20,25703,395
25703,0,-74,160,4,3,0,3,23,17,1.0,2,0,1207,0,20,25704,263
25704,0,33,239,1,3,0,3,30,24,1.0,4,3,1207,0,20,25705,90
25707,4,0,0,9,1,0,3,22,0,1.0,4,1,1209,1,28,25708,562
25708,0,147,100,8,1,0,3,2,17,0.0,0,0,1209,1,28,25709,482
25709,4,0,0,5,1,0,3,54,0,0.0,4,1,1209,1,28,25710,354
25710,0,102,38,1,1,0,3,17,10,0.0,0,0,1209,1,28,25711,77
25711,0,132,0,0,2,0,3,24,13,0.0,0,0,1209,1,28,25712,24
25712,0,117,-23,10,3,0,3,50,11,0.0,0,0,1209,1,28,25713,650
25713,7,0,0,9,3,0,3,42,0,1.0,4,1,1209,1,28,25714,582
25714,7,0,0,9,3,0,3,12,0,1.0,4,1,1209,1,28,25715,552
25715,2,0,0,7,3,0,3,33,0,1.0,4,1,1209,1,28,25716,453
25716,0,-40,194,11,4,0,3,43,19,1.0,4,0,1209,1,28,25717,703
25717,0,-96,21,8,4,0,3,24,9,0.0,1,0,1209,1,28,25718,504
25718,7,0,0,6,4,0,3,36,0,1.0,4,1,1209,1,28,25719,396
25719,7,0,0,10,1,0,3,56,0,1.0,4,1,1211,1,4,25720,656
25720,0,59,254,9,1,0,3,53,26,1.0,4,3,1211,1,4,25721,593
25721,0,-74,44,9,1,0,3,14,8,0.0,1,2,1211,1,4,25722,554
25723,4,0,0,6,1,0,3,30,0,1.0,4,1,1211,1,4,25724,390
25725,0,46,188,3,1,0,3,53,19,1.0,4,0,1211,1,4,25726,233
25726,0,154,27,2,1,0,3,39,15,1.0,0,0,1211,1,4,25727,159
25727,4,0,0,2,1,0,3,10,0,1.0,4,1,1211,1,4,25728,130
25728,0,89,143,1,1,0,3,15,16,0.0,3,0,1211,1,4,25729,75
25729,0,-18,93,6,2,0,3,26,9,1.0,4,2,1211,1,4,25730,386
25730,0,-12,267,4,2,0,3,5,26,0.0,4,3,1211,1,4,25731,245
25731,0,-119,229,2,2,0,3,10,25,0.0,2,3,1211,1,4,25732,130
25732,4,0,0,10,3,0,3,12,0,1.0,4,1,1211,1,4,25733,612
25733,4,0,0,5,3,0,3,57,0,1.0,4,1,1211,1,4,25734,357
25735,3,-31,76,3,4,0,3,39,8,1.0,4,2,1211,1,4,25736,219
25736,0,162,0,2,4,0,3,41,16,0.0,0,0,1211,1,4,25737,161
25737,4,0,0,9,1,0,3,50,0,0.0,4,1,1213,0,0,25738,590
25738,2,0,0,6,2,0,3,36,0,1.0,4,1,1213,0,0,25739,396
25740,0,12,259,0,2,0,3,12,25,0.0,4,3,1213,0,0,25741,12
25741,0,-173,-14,9,3,0,3,22,17,1.0,1,0,1213,0,0,25742,562
25742,0,93,-18,2,3,0,3,46,9,0.0,0,0,1213,0,0,25743,166
25743,0,100,196,2,3,0,3,11,22,0.0,3,0,1213,0,0,25744,131
25744,12,0,0,1,3,0,3,25,0,1.0,4,1,1213,0,0,25745,85
25745,12,0,0,6,4,0,3,19,0,1.0,4,1,1213,0,0,25746,379
25746,4,0,0,5,4,0,3,26,0,1.0,4,1,1213,0,0,25747,326
25747,3,63,48,1,4,0,3,6,7,0.0,4,2,1213,0,0,25748,66
25748,0,-164,72,11,1,0,3,32,17,1.0,1,0,1214,1,2,25749,692
25749,0,-48,201,10,1,0,3,54,20,0.0,4,0,1214,1,2,25750,654
25750,0,-119,21,9,1,0,3,55,12,0.0,1,0,1214,1,2,25751,595
25751,4,0,0,8,1,0,3,1,0,0.0,4,1,1214,1,2,25752,481
25752,0,8,55,3,1,0,3,12,5,0.0,4,2,1214,1,2,25753,192
25753,7,0,0,3,1,0,3,8,0,1.0,4,1,1214,1,2,25754,188
25754,0,78,38,0,1,0,3,37,8,0.0,0,2,1214,1,2,25755,37
25755,0,-134,89,3,2,0,3,16,16,0.0,1,0,1214,1,2,25756,196
25756,3,93,61,2,2,0,3,25,11,1.0,0,0,1214,1,2,25757,145
25757,3,93,16,0,2,0,3,0,9,1.0,0,0,1214,1,2,25758,0
25759,0,-113,162,9,3,0,3,27,19,1.0,2,0,1214,1,2,25760,567
25761,0,108,233,4,3,0,3,37,25,0.0,3,3,1214,1,2,25762,277
25762,0,20,244,0,3,0,3,40,24,1.0,4,3,1214,1,2,25763,40
25763,0,149,194,0,3,0,3,8,24,0.0,3,3,1214,1,2,25764,8
25764,0,-51,-3,0,3,0,3,0,5,0.0,4,2,1214,1,2,25765,0
25765,4,0,0,11,4,0,3,15,0,0.0,4,1,1214,1,2,25766,675
25766,0,-91,-16,2,4,0,3,47,9,0.0,1,0,1214,1,2,25767,167
25767,0,158,-27,1,4,0,3,24,16,1.0,0,0,1214,1,2,25768,84
25769,7,0,0,0,4,0,3,18,0,1.0,4,1,1214,1,2,25770,18
25770,0,100,-16,10,1,0,3,53,10,0.0,0,0,1216,1,11,25771,653
25771,3,1,66,9,1,0,3,51,6,1.0,4,2,1216,1,11,25772,591
25772,3,78,0,7,1,0,3,53,7,1.0,4,2,1216,1,11,25773,473
25774,4,0,0,0,1,0,3,42,0,0.0,4,1,1216,1,11,25775,42
25775,3,-91,16,0,1,0,3,12,9,1.0,1,0,1216,1,11,25776,12
25776,0,186,115,10,2,0,3,12,21,0.0,0,0,1216,1,11,25777,612
25777,7,0,0,3,2,0,3,51,0,1.0,4,1,1216,1,11,25778,231
25779,0,115,139,11,3,0,3,14,18,1.0,3,0,1216,1,11,25780,674
25781,0,78,132,0,3,0,3,56,15,0.0,0,2,1216,1,11,25782,56
25782,0,5,89,6,4,0,3,59,8,0.0,4,2,1216,1,11,25783,419
25784,0,8,250,3,4,0,3,18,25,1.0,4,3,1216,1,11,25785,198
25785,0,-164,209,2,4,0,3,14,26,0.0,2,3,1216,1,11,25786,134
25786,2,0,0,1,4,0,3,49,0,0.0,4,1,1216,1,11,25787,109
25787,0,78,121,11,1,0,3,43,14,1.0,0,2,1218,1,18,25788,703
25788,0,-12,261,9,1,0,3,12,26,1.0,4,3,1218,1,18,25789,552
25790,0,14,83,10,2,0,3,48,8,0.0,4,2,1218,1,18,25791,648
25791,0,-85,205,8,2,0,3,55,22,0.0,2,0,1218,1,18,25792,535
25792,0,149,0,3,2,0,3,56,14,0.0,0,0,1218,1,18,25793,236
25793,0,14,89,0,2,0,3,29,9,0.0,4,2,1218,1,18,25794,29
25794,0,100,250,0,2,0,3,5,26,0.0,3,3,1218,1,18,25795,5
25796,3,-27,76,5,4,0,3,6,8,1.0,4,2,1218,1,18,25797,306
25797,0,-6,166,2,4,0,3,9,16,1.0,4,0,1218,1,18,25798,129
25798,0,130,229,0,4,0,3,35,26,0.0,3,3,1218,1,18,25799,35
25799,4,0,0,9,1,0,3,1,0,1.0,4,1,1219,0,3,25800,541
25800,7,0,0,6,1,0,3,34,0,1.0,4,1,1219,0,3,25801,394
25801,2,0,0,9,2,0,3,29,0,0.0,4,1,1219,0,3,25802,569
25802,0,46,203,7,2,0,3,23,20,1.0,4,0,1219,0,3,25803,443
25803,0,96,51,6,2,0,3,45,10,0.0,0,0,1219,0,3,25804,405
25804,3,-31,40,0,2,0,3,7,5,1.0,4,2,1219,0,3,25805,7
25805,0,-31,259,11,3,0,3,10,26,0.0,4,3,1219,0,3,25806,670
25806,20,-31,33,9,3,0,3,41,4,1.0,4,2,1219,0,3,25807,581
25807,1,0,0,9,3,0,3,14,0,1.0,4,1,1219,0,3,25808,554
25808,0,59,276,6,3,0,3,5,28,1.0,4,3,1219,0,3,25809,365
25809,0,-89,145,9,4,0,3,7,17,1.0,2,0,1219,0,3,25810,547
25810,7,0,0,3,4,0,3,7,0,1.0,4,1,1219,0,3,25811,187
25811,4,0,0,11,1,0,3,41,0,1.0,4,1,1222,0,9,25812,701
25812,4,0,0,8,1,0,3,41,0,1.0,4,1,1222,0,9,25813,521
25813,0,242,-3,6,1,0,3,47,24,1.0,0,4,1222,0,9,25814,407
25814,0,29,59,4,1,0,3,12,6,0.0,4,2,1222,0,9,25815,252
25816,2,16,16,2,1,0,3,59,2,0.0,4,1,1222,0,9,25817,179
25817,2,0,0,0,1,0,3,21,0,1.0,4,1,1222,0,9,25818,21
25818,0,29,31,11,2,0,3,0,4,0.0,4,2,1222,0,9,25819,660
25819,7,0,0,10,2,0,3,6,0,1.0,4,1,1222,0,9,25820,606
25820,0,29,59,4,2,0,3,6,6,1.0,4,2,1222,0,9,25821,246
25821,0,35,25,3,2,0,3,33,4,0.0,4,2,1222,0,9,25822,213
25822,0,162,-10,1,2,0,3,52,16,0.0,0,0,1222,0,9,25823,112
25823,0,138,212,0,2,0,3,27,25,0.0,3,3,1222,0,9,25824,27
25824,4,0,0,9,3,0,3,42,0,1.0,4,1,1222,0,9,25825,582
25825,2,0,0,8,3,0,3,54,0,1.0,4,1,1222,0,9,25826,534
25826,7,0,0,7,3,0,3,12,0,1.0,4,1,1222,0,9,25827,432
25827,0,108,224,5,3,0,3,47,24,0.0,3,3,1222,0,9,25828,347
25828,0,8,259,4,3,0,3,11,25,0.0,4,3,1222,0,9,25829,251
25829,0,-42,124,7,4,0,3,23,13,0.0,4,2,1222,0,9,25830,443
25830,0,20,66,10,1,0,3,26,6,1.0,4,2,1225,1,7,25831,626
25831,4,0,0,6,1,0,3,2,0,1.0,4,1,1225,1,7,25832,362
25832,4,0,0,5,1,0,3,38,0,1.0,4,1,1225,1,7,25833,338
25833,0,108,171,1,1,0,3,7,20,1.0,3,0,1225,1,7,25834,67
25834,0,93,27,10,2,0,3,37,9,0.0,0,0,1225,1,7,25835,637
25835,4,0,0,8,2,0,3,30,0,1.0,4,1,1225,1,7,25836,510
25836,4,0,0,5,2,0,3,15,0,1.0,4,1,1225,1,7,25837,315
25837,0,-27,89,4,2,0,3,59,9,0.0,4,2,1225,1,7,25838,299
25838,4,0,0,4,2,0,3,28,0,1.0,4,1,1225,1,7,25839,268
25839,0,115,239,2,2,0,3,24,26,0.0,3,3,1225,1,7,25840,144
25840,0,-63,261,11,3,0,3,15,26,1.0,4,3,1225,1,7,25841,675
25841,0,63,261,10,3,0,3,16,26,1.0,4,3,1225,1,7,25842,616
25842,3,-42,100,4,3,0,3,15,10,1.0,4,2,1225,1,7,25843,255
25843,0,70,27,3,3,0,3,53,7,0.0,4,2,1225,1,7,25844,233
25844,3,-134,-16,0,3,0,3,36,13,1.0,1,0,1225,1,7,25845,36
25845,0,-27,278,0,3,0,3,3,27,0.0,4,3,1225,1,7,25846,3
25847,0,100,188,6,4,0,3,24,21,0.0,3,0,1225,1,7,25848,384
25848,7,0,0,6,4,0,3,17,0,1.0,4,1,1225,1,7,25849,377
25850,0,-70,0,5,4,0,3,12,7,1.0,4,2,1225,1,7,25851,312
25852,0,164,-10,2,4,0,3,33,16,0.0,0,0,1225,1,7,25853,153
25853,7,0,0,0,4,0,3,28,0,1.0,4,1,1225,1,7,25854,28
25854,4,0,0,8,1,0,3,42,0,1.0,4,1,1226,0,6,25855,522
25856,0,29,70,6,1,0,3,38,7,0.0,4,2,1226,0,6,25857,398
25857,0,190,166,6,1,0,3,33,25,0.0,3,3,1226,0,6,25858,393
25858,4,0,0,5,1,0,3,12,0,0.0,4,1,1226,0,6,25859,312
25859,0,147,128,3,1,0,3,16,19,1.0,3,0,1226,0,6,25860,196
25860,0,162,93,1,1,0,3,25,18,0.0,0,0,1226,0,6,25861,85
25861,0,102,104,10,2,0,3,8,14,0.0,0,0,1226,0,6,25862,608
25862,4,0,0,4,2,0,3,12,0,1.0,4,1,1226,0,6,25863,252
25863,0,-66,42,3,2,0,3,5,7,1.0,4,2,1226,0,6,25864,185
25864,0,-115,218,1,2,0,3,15,24,0.0,2,3,1226,0,6,25865,75
25869,20,93,-1,0,3,0,3,3,9,0.0,0,0,1226,0,6,25870,3
25870,0,-6,70,11,4,0,3,2,7,0.0,4,2,1226,0,6,25871,662
25871,0,-130,70,6,4,0,3,39,14,1.0,1,0,1226,0,6,25872,399
25872,0,169,48,6,4,0,3,5,17,0.0,0,0,1226,0,6,25873,365
25873,2,0,0,4,4,0,3,36,0,1.0,4,1,1226,0,6,25874,276
25874,0,-134,23,11,1,0,3,12,13,0.0,1,0,1229,0,24,25875,672
25875,7,-3,-23,11,1,0,3,7,2,1.0,4,1,1229,0,24,25876,667
25878,0,-33,1,1,1,0,3,17,3,0.0,4,1,1229,0,24,25879,77
25879,0,25,93,0,1,0,3,1,9,0.0,4,2,1229,0,24,25880,1
25880,0,-166,76,1,3,0,3,23,18,0.0,1,0,1229,0,24,25881,83
25881,0,-25,33,0,3,0,3,30,4,0.0,4,2,1229,0,24,25882,30
25882,0,119,5,11,4,0,3,46,11,0.0,0,0,1229,0,24,25883,706
25883,3,-129,67,6,4,0,3,18,14,0.0,1,0,1229,0,24,25884,378
25884,0,123,-1,11,1,0,3,4,12,1.0,0,0,1230,0,15,25885,664
25885,0,-83,109,9,1,0,3,59,13,0.0,1,0,1230,0,15,25886,599
25886,12,0,0,5,1,0,3,45,0,1.0,4,1,1230,0,15,25887,345
25887,0,-216,160,4,1,0,3,7,26,0.0,2,3,1230,0,15,25888,247
25888,0,98,190,2,1,0,3,57,21,0.0,3,0,1230,0,15,25889,177
25890,0,132,100,9,2,0,3,8,16,1.0,3,0,1230,0,15,25891,548
25891,0,-100,12,9,3,0,3,43,10,1.0,1,0,1230,0,15,25892,583
25892,0,123,130,9,3,0,3,13,17,0.0,3,0,1230,0,15,25893,553
25893,2,0,0,8,3,0,3,48,0,0.0,4,1,1230,0,15,25894,528
25894,12,0,0,7,3,0,3,30,0,1.0,4,1,1230,0,15,25895,450
25895,0,-149,57,6,3,0,3,55,15,1.0,1,0,1230,0,15,25896,415
25896,0,179,5,5,3,0,3,55,17,0.0,0,0,1230,0,15,25897,355
25899,0,-109,154,10,4,0,3,46,18,0.0,2,0,1230,0,15,25900,646
25900,2,0,0,8,4,0,3,54,0,0.0,4,1,1230,0,15,25901,534
25901,0,147,-1,7,4,0,3,34,14,1.0,0,0,1230,0,15,25902,454
25902,2,0,0,7,4,0,3,11,0,0.0,4,1,1230,0,15,25903,431
25903,0,123,27,6,4,0,3,34,12,1.0,0,0,1230,0,15,25904,394
25904,0,188,33,5,4,0,3,49,19,1.0,0,0,1230,0,15,25905,349
25907,0,149,-23,7,1,0,3,15,15,0.0,0,0,1232,0,22,25908,435
25908,0,-126,145,5,1,0,3,0,19,0.0,2,0,1232,0,22,25909,300
25909,0,177,27,4,1,0,3,30,17,0.0,0,0,1232,0,22,25910,270
25910,0,149,0,3,1,0,3,55,14,0.0,0,0,1232,0,22,25911,235
25911,0,5,51,5,2,0,3,53,5,0.0,4,2,1232,0,22,25912,353
25912,3,12,85,5,2,0,3,20,8,1.0,4,2,1232,0,22,25913,320
25913,0,104,55,4,2,0,3,8,11,0.0,0,0,1232,0,22,25914,248
25915,0,205,136,0,2,0,3,34,24,0.0,3,3,1232,0,22,25916,34
