action_type,loc_x,loc_y,period,playoffs,shot_distance,shot_made_flag,shot_zone_area,shot_zone_basic,opponent,season,matchup,time_remaining,game_date
2,-11,15,1,1,1,1.0,4,1,31,15,0,522,5673
2,6,28,1,1,2,0.0,4,1,31,15,0,462,5673
0,32,176,1,1,17,0.0,4,0,31,15,0,432,5673
0,-209,113,1,1,23,0.0,2,3,31,15,0,91,5673
8,-10,77,1,1,7,1.0,4,2,31,15,0,42,5673
0,7,88,1,1,8,0.0,4,2,31,15,0,2,5673
0,77,17,2,1,7,0.0,4,2,31,15,0,483,5673
0,103,222,2,1,24,,3,3,31,15,0,409,5673
2,-8,4,2,1,0,1.0,4,1,31,15,0,315,5673
34,-108,53,2,1,12,1.0,1,0,31,15,0,234,5673
0,9,242,3,1,24,0.0,4,3,31,15,0,644,5673
0,-158,189,3,1,24,0.0,2,3,31,15,0,414,5673
34,56,61,3,1,8,1.0,0,2,31,15,0,373,5673
0,170,42,3,1,17,1.0,0,0,31,15,0,287,5673
39,78,28,3,1,8,1.0,0,2,31,15,0,97,5673
0,-15,146,3,1,14,0.0,4,0,31,15,0,57,5673
34,-101,6,3,1,10,0.0,1,0,31,15,0,38,5673
0,-147,66,4,1,16,1.0,1,0,31,15,0,502,5673
37,-82,157,4,1,17,1.0,2,0,31,15,0,404,5673
37,-130,159,4,1,20,0.0,2,0,31,15,0,331,5673
8,-68,1,4,1,6,0.0,4,2,31,15,0,279,5673
0,-163,179,4,1,24,,2,3,31,15,0,201,5673
34,-164,0,4,1,16,0.0,1,0,31,15,0,61,5673
0,-4,241,4,1,24,0.0,4,3,31,15,0,36,5673
3,28,265,1,1,26,0.0,4,3,31,15,1,695,5675
5,1,1,1,1,0,1.0,4,1,31,15,1,671,5675
0,195,20,1,1,19,1.0,0,0,31,15,1,470,5675
0,-120,110,1,1,16,1.0,2,0,31,15,1,253,5675
0,80,179,1,1,19,0.0,3,0,31,15,1,199,5675
0,100,143,1,1,17,0.0,3,0,31,15,1,137,5675
2,-27,4,2,1,2,,4,1,31,15,1,207,5675
2,-7,7,2,1,0,0.0,4,1,31,15,1,204,5675
2,-18,4,2,1,1,,4,1,31,15,1,74,5675
30,-15,-2,3,1,1,1.0,4,1,31,15,1,682,5675
0,163,22,3,1,16,0.0,0,0,31,15,1,476,5675
0,-116,149,3,1,18,1.0,2,0,31,15,1,320,5675
0,140,151,3,1,20,0.0,3,0,31,15,1,257,5675
0,-169,-5,3,1,16,0.0,1,0,31,15,1,225,5675
3,-45,77,3,1,8,1.0,1,2,31,15,1,170,5675
2,29,-2,3,1,2,0.0,4,1,31,15,1,82,5675
18,-139,20,3,1,14,0.0,1,0,31,15,1,54,5675
0,-81,135,4,1,15,,1,0,31,15,1,510,5675
34,136,6,4,1,13,1.0,0,0,31,15,1,497,5675
34,102,86,4,1,13,1.0,0,0,31,15,1,456,5675
0,-117,176,4,1,21,0.0,2,0,31,15,1,421,5675
0,39,34,4,1,5,0.0,4,2,31,15,1,317,5675
4,17,0,4,1,1,1.0,4,1,31,15,1,92,5675
0,62,181,4,1,19,,3,0,31,15,1,52,5675
0,53,1,4,1,5,0.0,4,2,31,15,1,46,5675
2,-5,22,1,1,2,1.0,4,1,31,15,1,648,5676
32,-5,145,1,1,14,1.0,4,0,31,15,1,252,5676
18,130,112,1,1,17,0.0,3,0,31,15,1,214,5676
0,122,159,1,1,20,0.0,3,0,31,15,1,155,5676
32,20,165,1,1,16,,4,0,31,15,1,117,5676
5,20,7,2,1,2,0.0,4,1,31,15,1,288,5676
0,-65,26,2,1,7,0.0,4,2,31,15,1,275,5676
0,29,197,2,1,19,0.0,4,0,31,15,1,187,5676
2,26,9,2,1,2,1.0,4,1,31,15,1,60,5676
2,-19,12,2,1,2,0.0,4,1,31,15,1,12,5676
4,20,11,2,1,2,,4,1,31,15,1,2,5676
18,105,119,3,1,15,1.0,0,0,31,15,1,696,5676
0,-106,206,3,1,23,0.0,2,0,31,15,1,655,5676
34,88,97,3,1,13,1.0,0,0,31,15,1,561,5676
32,89,14,3,1,9,1.0,0,0,31,15,1,374,5676
33,7,26,3,1,2,1.0,4,1,31,15,1,132,5676
0,54,61,3,1,8,0.0,0,2,31,15,1,17,5676
0,132,181,3,1,22,,3,0,31,15,1,0,5676
0,84,26,4,1,8,0.0,0,0,31,15,1,484,5676
18,116,108,4,1,15,0.0,0,0,31,15,1,413,5676
0,209,22,4,1,21,0.0,0,0,31,15,1,310,5676
34,166,20,4,1,16,1.0,0,0,31,15,1,269,5676
0,-123,181,4,1,21,0.0,2,0,31,15,1,230,5676
41,-40,36,4,1,5,,4,2,31,15,1,182,5676
0,18,250,4,1,25,0.0,4,3,31,15,1,96,5676
0,40,260,4,1,26,0.0,4,3,31,15,1,8,5676
0,-92,164,4,1,18,0.0,2,0,31,15,1,0,5676
0,2,138,4,1,13,1.0,4,2,31,15,1,0,5676
0,70,28,1,1,7,1.0,4,2,31,15,0,615,5678
41,-56,31,1,1,6,0.0,4,2,31,15,0,565,5678
32,83,88,1,1,12,1.0,0,0,31,15,0,497,5678
32,-19,143,1,1,14,,4,0,31,15,0,435,5678
35,-8,-5,1,1,0,1.0,4,1,31,15,0,366,5678
0,-16,198,1,1,19,0.0,4,0,31,15,0,227,5678
8,-142,53,1,1,15,1.0,1,0,31,15,0,159,5678
25,-128,31,1,1,13,,1,0,31,15,0,109,5678
0,61,14,1,1,6,0.0,4,2,31,15,0,40,5678
3,-59,25,2,1,6,0.0,4,2,31,15,0,418,5678
0,-122,219,2,1,25,0.0,2,3,31,15,0,391,5678
6,4,0,2,1,0,1.0,4,1,31,15,0,216,5678
0,204,14,2,1,20,0.0,0,0,31,15,0,181,5678
11,6,0,2,1,0,1.0,4,1,31,15,0,152,5678
8,89,44,2,1,9,0.0,0,0,31,15,0,50,5678
2,-16,-3,3,1,1,1.0,4,1,31,15,0,618,5678
0,99,181,3,1,20,1.0,3,0,31,15,0,593,5678
0,110,214,3,1,24,,3,3,31,15,0,503,5678
12,-10,7,3,1,1,1.0,4,1,31,15,0,478,5678
34,94,112,3,1,14,1.0,0,0,31,15,0,396,5678
12,7,0,3,1,0,1.0,4,1,31,15,0,350,5678
46,-76,41,3,1,8,0.0,1,2,31,15,0,172,5678
0,155,189,3,1,24,1.0,3,3,31,15,0,79,5678
8,-21,22,3,1,3,0.0,4,1,31,15,0,1,5678
0,26,238,4,1,23,0.0,4,3,31,15,0,576,5678
0,-54,146,4,1,15,1.0,4,0,31,15,0,479,5678
0,151,187,4,1,24,0.0,3,3,31,15,0,460,5678
0,149,45,4,1,15,0.0,0,0,31,15,0,432,5678
1,-7,6,4,1,0,1.0,4,1,31,15,0,400,5678
43,75,53,4,1,9,1.0,0,2,31,15,0,294,5678
0,-164,25,4,1,16,0.0,1,0,31,15,0,224,5678
0,127,222,4,1,25,0.0,3,3,31,15,0,84,5678
8,103,28,4,1,10,1.0,0,0,31,15,0,58,5678
0,110,86,4,1,13,1.0,0,0,0,0,1,15,173
7,0,0,4,1,0,1.0,4,1,0,0,1,140,175
2,0,0,4,1,0,0.0,4,1,0,0,1,40,175
0,177,225,4,1,28,,3,3,0,0,1,11,175
4,0,0,1,1,0,1.0,4,1,0,0,0,102,178
0,118,0,2,1,11,0.0,0,0,0,0,0,631,178
12,0,0,2,1,0,1.0,4,1,0,0,0,629,178
0,71,88,2,1,11,1.0,0,2,0,0,0,169,178
0,-164,153,4,1,22,0.0,2,0,0,0,0,572,178
2,0,0,4,1,0,0.0,4,1,0,0,0,480,178
0,8,67,4,1,6,,4,2,0,0,0,381,178
2,0,0,4,1,0,0.0,4,1,0,0,0,351,178
0,62,188,4,1,19,1.0,3,0,0,0,0,313,178
0,55,136,4,1,14,,4,2,0,0,0,282,178
4,0,0,4,1,0,0.0,4,1,0,0,0,161,178
0,49,227,4,1,23,1.0,4,0,0,0,0,68,178
0,-99,220,4,1,24,1.0,2,3,0,0,0,34,178
0,64,623,1,1,62,0.0,5,5,1,0,0,0,182
0,136,103,2,1,17,0.0,3,0,1,0,0,694,182
0,-216,80,4,1,23,1.0,1,0,1,0,0,556,182
0,118,203,4,1,23,0.0,3,0,1,0,0,488,182
0,-151,199,4,1,24,0.0,2,3,1,0,0,424,182
0,107,140,4,1,17,0.0,3,0,1,0,0,120,182
0,27,259,4,1,26,0.0,4,3,1,0,0,0,182
12,0,0,2,1,0,1.0,4,1,1,0,0,650,184
0,21,75,2,1,7,0.0,4,2,1,0,1,694,186
0,123,207,2,1,24,0.0,3,3,1,0,1,383,186
0,-90,236,3,1,25,,2,3,1,0,1,0,186
4,0,0,4,1,0,1.0,4,1,1,0,1,427,186
0,-159,39,4,1,16,0.0,1,0,1,0,1,307,186
2,0,0,4,1,0,,4,1,1,0,1,302,186
7,0,0,4,1,0,1.0,4,1,1,0,1,186,186
2,0,0,2,1,0,0.0,4,1,1,0,1,363,188
2,0,0,2,1,0,,4,1,1,0,1,333,188
0,114,201,2,1,23,,3,0,1,0,1,285,188
0,29,151,2,1,15,0.0,4,0,1,0,1,258,188
0,25,251,3,1,25,1.0,4,3,1,0,1,35,188
0,-153,197,4,1,24,0.0,2,3,1,0,1,673,188
0,-190,162,4,1,24,,2,3,1,0,1,481,188
0,-218,158,4,1,26,0.0,2,3,1,0,1,313,188
0,181,162,4,1,24,0.0,3,3,1,0,1,54,188
0,149,36,1,1,15,0.0,0,0,1,0,0,47,190
0,181,41,2,1,18,0.0,0,0,1,0,0,673,190
0,-120,197,2,1,23,,2,0,1,0,0,91,190
0,153,175,3,1,23,0.0,3,0,1,0,0,112,190
0,92,54,3,1,10,,0,0,1,0,0,3,190
0,-142,93,4,1,16,1.0,1,0,1,0,0,596,190
3,49,90,4,1,10,1.0,4,2,1,0,0,377,190
12,0,0,4,1,0,1.0,4,1,1,0,0,156,190
2,0,0,4,1,0,,4,1,1,0,0,0,190
0,-177,158,5,1,23,0.0,2,0,1,0,0,278,190
0,0,255,5,1,25,0.0,4,3,1,0,0,183,190
4,0,0,5,1,0,1.0,4,1,1,0,0,103,190
0,-10,266,5,1,26,0.0,4,3,1,0,0,41,190
0,-142,218,5,1,26,0.0,2,3,1,0,0,5,190
3,-121,85,1,1,14,,1,0,0,1,1,260,537
0,-149,38,1,1,15,,1,0,0,1,1,166,537
0,23,109,1,1,11,0.0,4,2,0,1,1,148,537
2,0,0,2,1,0,0.0,4,1,0,1,1,141,537
0,-149,-21,2,1,15,0.0,1,0,0,1,1,53,537
0,166,0,4,1,16,0.0,0,0,0,1,1,542,537
0,-126,237,4,1,26,,2,3,0,1,1,513,537
4,0,0,4,1,0,,4,1,0,1,1,444,537
3,96,18,4,1,9,1.0,0,0,0,1,1,239,537
3,117,-1,1,1,11,1.0,0,0,0,1,1,144,539
0,-59,154,2,1,16,,2,0,0,1,1,681,539
4,0,0,2,1,0,,4,1,0,1,1,646,539
0,48,93,2,1,10,,4,2,0,1,1,548,539
4,0,0,2,1,0,0.0,4,1,0,1,1,476,539
0,175,-33,2,1,17,0.0,0,0,0,1,1,1,539
2,0,0,4,1,0,0.0,4,1,0,1,1,383,539
4,0,0,1,1,0,,4,1,0,1,0,176,541
4,0,0,1,1,0,0.0,4,1,0,1,0,125,541
0,151,229,1,1,27,0.0,3,3,0,1,0,9,541
7,0,0,3,1,0,1.0,4,1,0,1,0,202,541
0,-222,78,4,1,23,,1,6,0,1,0,644,541
0,-128,-18,4,1,12,0.0,1,0,0,1,0,566,541
2,0,0,1,1,0,0.0,4,1,0,1,0,342,543
0,-100,203,1,1,22,0.0,2,0,0,1,0,69,543
3,72,1,2,1,7,,4,2,0,1,0,648,543
1,0,0,2,1,0,,4,1,0,1,0,588,543
2,0,0,2,1,0,1.0,4,1,0,1,0,366,543
0,-44,143,2,1,14,1.0,4,0,0,1,0,220,543
2,0,0,2,1,0,0.0,4,1,0,1,0,72,543
0,78,233,3,1,24,1.0,3,3,0,1,0,9,543
12,0,0,4,1,0,0.0,4,1,0,1,0,704,543
0,-136,113,4,1,17,1.0,2,0,0,1,0,617,543
0,-59,-10,4,1,5,0.0,4,2,0,1,0,569,543
1,0,0,4,1,0,1.0,4,1,0,1,0,427,543
4,0,0,4,1,0,1.0,4,1,0,1,0,288,543
7,0,0,4,1,0,1.0,4,1,0,1,0,260,543
0,-175,102,4,1,20,,1,0,0,1,0,219,543
3,-36,38,4,1,5,1.0,4,2,0,1,0,146,543
0,-203,151,2,1,25,0.0,2,3,12,1,0,637,547
2,0,0,2,1,0,0.0,4,1,12,1,0,73,547
2,0,0,2,1,0,1.0,4,1,12,1,0,69,547
2,-18,29,4,1,3,0.0,4,1,12,1,0,456,547
0,-139,201,4,1,24,,2,3,12,1,0,50,547
0,-128,55,1,1,13,1.0,1,0,12,1,0,19,555
3,-25,38,2,1,4,,4,2,12,1,0,568,555
0,70,237,4,1,24,,4,3,12,1,0,511,555
2,0,0,1,1,0,,4,1,1,1,0,182,559
0,46,59,1,1,7,1.0,4,2,1,1,0,33,559
0,-63,235,1,1,24,0.0,4,3,1,1,0,0,559
0,147,115,2,1,18,,3,0,1,1,0,399,559
2,0,0,2,1,0,0.0,4,1,1,1,0,268,559
12,0,0,2,1,0,,4,1,1,1,0,119,559
0,128,-8,2,1,12,1.0,0,0,1,1,0,79,559
0,203,134,3,1,24,0.0,3,3,1,1,0,0,559
0,63,231,4,1,23,0.0,4,3,1,1,0,500,559
2,0,0,4,1,0,0.0,4,1,1,1,0,456,559
0,44,242,4,1,24,0.0,4,3,1,1,0,348,559
0,-53,57,4,1,7,0.0,4,2,1,1,0,272,559
9,0,0,4,1,0,0.0,4,1,1,1,0,269,559
0,-166,237,4,1,28,0.0,2,3,1,1,0,40,559
0,29,-16,1,1,3,1.0,4,1,1,1,0,378,561
2,0,0,1,1,0,0.0,4,1,1,1,0,137,561
0,-106,0,1,1,10,1.0,1,0,1,1,0,115,561
3,48,29,1,1,5,0.0,4,2,1,1,0,75,561
0,-109,454,1,1,46,0.0,5,5,1,1,0,0,561
7,0,0,2,1,0,1.0,4,1,1,1,0,181,561
2,0,0,2,1,0,0.0,4,1,1,1,0,20,561
0,-160,74,3,1,17,0.0,1,0,1,1,0,184,561
2,0,0,3,1,0,0.0,4,1,1,1,0,156,561
2,0,0,4,1,0,0.0,4,1,1,1,0,551,561
3,29,130,1,1,13,1.0,4,2,1,1,1,64,565
4,0,0,2,1,0,,4,1,1,1,1,571,565
3,-42,33,4,1,5,,4,2,1,1,1,635,565
0,-201,181,4,1,27,0.0,2,3,1,1,1,15,565
0,173,128,3,1,21,1.0,3,0,1,1,1,328,567
3,-66,10,4,1,6,1.0,4,2,1,1,1,22,567
0,-106,57,1,1,12,,1,0,4,2,1,617,917
0,108,-23,1,1,11,0.0,0,0,4,2,1,526,917
0,-42,96,1,1,10,1.0,4,2,4,2,1,410,917
0,78,233,2,1,24,1.0,3,3,4,2,1,350,917
7,0,0,2,1,0,1.0,4,1,4,2,1,284,917
4,0,0,3,1,0,1.0,4,1,4,2,1,637,917
4,0,0,3,1,0,1.0,4,1,4,2,1,574,917
3,-76,8,3,1,7,0.0,4,2,4,2,1,518,917
4,0,0,4,1,0,,4,1,4,2,1,453,917
7,0,0,1,1,0,1.0,4,1,4,2,1,626,919
0,130,-12,1,1,13,0.0,0,0,4,2,1,593,919
4,0,0,1,1,0,1.0,4,1,4,2,1,442,919
0,-134,-1,1,1,13,,1,0,4,2,1,409,919
0,-106,244,1,1,26,0.0,2,3,4,2,1,65,919
3,35,74,1,1,8,1.0,4,2,4,2,1,1,919
0,-128,57,2,1,14,1.0,1,0,4,2,1,616,919
9,0,0,2,1,0,1.0,4,1,4,2,1,302,919
0,-48,53,2,1,7,0.0,4,2,4,2,1,145,919
9,0,0,2,1,0,1.0,4,1,4,2,1,141,919
0,158,201,3,1,25,1.0,3,3,4,2,1,585,919
4,0,0,3,1,0,0.0,4,1,4,2,1,435,919
0,164,194,3,1,25,0.0,3,3,4,2,1,162,919
0,57,25,3,1,6,1.0,4,2,4,2,1,147,919
0,-106,128,4,1,16,0.0,2,0,4,2,1,196,919
3,-51,38,1,1,6,1.0,4,2,4,2,0,660,921
0,-66,55,1,1,8,0.0,1,2,4,2,0,535,921
0,-147,3,1,1,14,1.0,1,0,4,2,0,451,921
0,-44,42,2,1,6,0.0,4,2,4,2,0,668,921
0,-44,216,2,1,22,0.0,4,0,4,2,0,457,921
0,158,181,2,1,24,0.0,3,3,4,2,0,389,921
0,-96,203,3,1,22,1.0,2,0,4,2,0,572,921
4,0,0,3,1,0,0.0,4,1,4,2,0,532,921
3,70,106,3,1,12,0.0,0,2,4,2,0,524,921
4,0,0,3,1,0,,4,1,4,2,0,191,921
0,-104,186,4,1,21,,2,0,4,2,0,443,921
0,-59,209,4,1,21,0.0,4,0,4,2,0,362,921
0,-139,203,4,1,24,1.0,2,3,4,2,0,89,921
0,207,186,4,1,27,0.0,3,3,4,2,0,36,921
9,0,0,4,1,0,0.0,4,1,4,2,0,26,921
9,0,0,4,1,0,0.0,4,1,4,2,0,24,921
0,231,55,4,1,23,0.0,0,4,4,2,0,8,921
4,0,0,1,1,0,0.0,4,1,4,2,0,689,923
0,-57,186,1,1,19,,4,0,4,2,0,627,923
0,72,3,1,1,7,0.0,4,2,4,2,0,376,923
0,-6,145,1,1,14,1.0,4,0,4,2,0,292,923
12,0,0,1,1,0,,4,1,4,2,0,252,923
0,-197,134,1,1,23,0.0,2,3,4,2,0,221,923
4,0,0,1,1,0,,4,1,4,2,0,200,923
0,-42,124,1,1,13,1.0,4,2,4,2,0,101,923
0,138,16,1,1,13,1.0,0,0,4,2,0,72,923
0,184,124,1,1,22,,0,0,4,2,0,45,923
0,-136,233,1,1,26,1.0,2,3,4,2,0,1,923
0,93,203,2,1,22,1.0,3,0,4,2,0,652,923
0,35,134,2,1,13,0.0,4,2,4,2,0,599,923
0,93,171,2,1,19,0.0,3,0,4,2,0,190,923
0,-51,181,2,1,18,0.0,4,0,4,2,0,139,923
3,-72,38,2,1,8,0.0,1,2,4,2,0,61,923
3,8,72,3,1,7,0.0,4,2,4,2,0,660,923
4,0,0,3,1,0,0.0,4,1,4,2,0,454,923
0,175,42,3,1,17,,0,0,4,2,0,335,923
0,-145,203,3,1,24,0.0,2,3,4,2,0,291,923
0,-87,10,3,1,8,1.0,1,0,4,2,0,197,923
0,147,-8,3,1,14,0.0,0,0,4,2,0,31,923
4,0,0,4,1,0,,4,1,4,2,0,505,923
0,87,89,4,1,12,0.0,0,0,4,2,0,409,923
7,0,0,4,1,0,1.0,4,1,4,2,0,224,923
0,3,53,1,1,5,1.0,4,2,5,2,0,647,925
0,-115,136,1,1,17,,2,0,5,2,0,418,925
0,-128,-1,1,1,12,1.0,1,0,5,2,0,128,925
0,-115,-1,1,1,11,,1,0,5,2,0,99,925
0,-136,130,2,1,18,0.0,2,0,5,2,0,286,925
0,-94,164,2,1,18,,2,0,5,2,0,118,925
0,3,98,3,1,9,1.0,4,2,5,2,0,654,925
0,104,3,3,1,10,0.0,0,0,5,2,0,601,925
2,-1,3,3,1,0,0.0,4,1,5,2,0,382,925
2,18,-1,4,1,1,,4,1,5,2,0,416,925
7,-8,-1,4,1,0,1.0,4,1,5,2,0,396,925
2,-8,3,4,1,0,,4,1,5,2,0,362,925
2,-8,-10,4,1,1,1.0,4,1,5,2,0,359,925
2,-23,3,4,1,2,0.0,4,1,5,2,0,182,925
2,18,3,4,1,1,,4,1,5,2,0,175,925
2,3,3,4,1,0,0.0,4,1,5,2,0,119,925
0,104,224,4,1,24,,3,3,5,2,0,25,925
0,-8,38,1,1,3,1.0,4,1,5,2,0,576,927
0,-121,164,1,1,20,1.0,2,0,5,2,0,525,927
2,18,3,1,1,1,0.0,4,1,5,2,0,412,927
2,-1,25,1,1,2,0.0,4,1,5,2,0,132,927
0,-115,164,1,1,20,,2,0,5,2,0,92,927
0,70,10,1,1,7,1.0,4,2,5,2,0,33,927
0,-136,143,2,1,19,1.0,2,0,5,2,0,587,927
0,-143,199,2,1,24,0.0,2,3,5,2,0,462,927
0,-136,76,2,1,15,0.0,1,0,5,2,0,296,927
2,3,-1,2,1,0,1.0,4,1,5,2,0,291,927
0,138,38,2,1,14,1.0,0,0,5,2,0,266,927
0,-143,-16,2,1,14,0.0,1,0,5,2,0,69,927
0,126,70,3,1,14,0.0,0,0,5,2,0,652,927
0,-87,3,3,1,8,1.0,1,0,5,2,0,620,927
0,-100,-29,3,1,10,0.0,1,0,5,2,0,546,927
0,55,31,3,1,6,0.0,4,2,5,2,0,442,927
0,61,104,3,1,12,1.0,0,2,5,2,0,328,927
0,-136,42,3,1,14,,1,0,5,2,0,111,927
0,55,119,4,1,13,1.0,4,2,5,2,0,704,927
2,12,-5,4,1,1,1.0,4,1,5,2,0,260,927
0,132,42,4,1,13,0.0,0,0,5,2,0,219,927
0,-14,63,4,1,6,0.0,4,2,5,2,0,139,927
0,83,-10,4,1,8,0.0,0,0,5,2,0,46,927
0,231,10,4,1,23,1.0,0,4,5,2,0,36,927
0,154,259,4,1,30,0.0,3,3,5,2,0,0,927
0,-21,254,1,1,25,0.0,4,3,5,2,1,475,930
0,42,145,1,1,15,0.0,4,0,5,2,1,346,930
2,0,0,1,1,0,1.0,4,1,5,2,1,339,930
3,130,141,1,1,19,1.0,3,0,5,2,1,232,930
0,-85,244,1,1,25,0.0,2,3,5,2,1,26,930
4,0,0,2,1,0,0.0,4,1,5,2,1,655,930
4,0,0,2,1,0,1.0,4,1,5,2,1,455,930
0,158,102,2,1,18,0.0,0,0,5,2,1,427,930
2,0,0,2,1,0,0.0,4,1,5,2,1,347,930
0,-205,162,2,1,26,1.0,2,3,5,2,1,51,930
0,-119,128,3,1,17,0.0,2,0,5,2,1,393,930
7,0,0,3,1,0,1.0,4,1,5,2,1,340,930
2,0,0,3,1,0,0.0,4,1,5,2,1,308,930
0,78,119,3,1,14,0.0,0,2,5,2,1,235,930
4,0,0,4,1,0,0.0,4,1,5,2,1,600,930
4,0,0,4,1,0,1.0,4,1,5,2,1,557,930
0,136,201,4,1,24,,3,3,5,2,1,412,930
0,-164,276,4,1,32,0.0,2,3,5,2,1,8,930
3,8,91,1,1,9,1.0,4,2,5,2,1,598,931
0,93,166,1,1,19,1.0,3,0,5,2,1,440,931
0,108,151,1,1,18,0.0,3,0,5,2,1,342,931
0,115,18,1,1,11,0.0,0,0,5,2,1,302,931
0,63,250,1,1,25,,4,3,5,2,1,174,931
0,-106,25,2,1,10,0.0,1,0,5,2,1,672,931
3,-48,18,2,1,5,1.0,4,2,5,2,1,607,931
0,-113,31,2,1,11,0.0,1,0,5,2,1,512,931
0,-12,63,2,1,6,1.0,4,2,5,2,1,440,931
4,0,0,2,1,0,0.0,4,1,5,2,1,89,931
0,130,-1,3,1,13,1.0,0,0,5,2,1,500,931
0,-134,57,3,1,14,0.0,1,0,5,2,1,451,931
0,-21,68,3,1,7,1.0,4,2,5,2,1,152,931
2,0,0,4,1,0,0.0,4,1,5,2,1,521,931
0,130,216,4,1,25,0.0,3,3,5,2,1,445,931
0,136,222,4,1,26,,3,3,5,2,1,82,931
3,-57,76,1,1,9,1.0,1,2,7,3,1,555,1267
0,108,128,1,1,16,0.0,3,0,7,3,1,488,1267
0,-106,162,1,1,19,1.0,2,0,7,3,1,457,1267
2,0,0,1,1,0,0.0,4,1,7,3,1,407,1267
0,115,21,1,1,11,0.0,0,0,7,3,1,223,1267
4,0,0,1,1,0,1.0,4,1,7,3,1,125,1267
0,130,21,1,1,13,1.0,0,0,7,3,1,76,1267
0,-57,72,1,1,9,0.0,1,2,7,3,1,3,1267
0,8,48,2,1,4,1.0,4,2,7,3,1,680,1267
0,-119,-3,2,1,11,0.0,1,0,7,3,1,531,1267
0,130,128,2,1,18,1.0,3,0,7,3,1,426,1267
0,-42,310,2,1,31,0.0,4,3,7,3,1,98,1267
4,0,0,2,1,0,1.0,4,1,7,3,1,5,1267
0,-106,156,3,1,18,1.0,2,0,7,3,1,556,1267
0,143,21,3,1,14,1.0,0,0,7,3,1,508,1267
0,164,5,3,1,16,0.0,0,0,7,3,1,116,1267
0,14,128,3,1,12,,4,2,7,3,1,0,1267
0,85,128,4,1,15,1.0,0,0,7,3,1,247,1267
0,-12,132,4,1,13,,4,2,7,3,1,142,1267
2,0,0,4,1,0,1.0,4,1,7,3,1,128,1267
9,0,0,4,1,0,0.0,4,1,7,3,1,38,1267
9,0,0,4,1,0,0.0,4,1,7,3,1,4,1267
0,164,27,1,1,16,0.0,0,0,7,3,1,599,1271
0,35,61,1,1,7,0.0,4,2,7,3,1,471,1271
4,0,0,1,1,0,1.0,4,1,7,3,1,445,1271
4,0,0,1,1,0,1.0,4,1,7,3,1,423,1271
1,0,0,1,1,0,1.0,4,1,7,3,1,296,1271
7,0,0,1,1,0,1.0,4,1,7,3,1,274,1271
0,-171,194,1,1,25,1.0,2,3,7,3,1,105,1271
0,-76,334,1,1,34,1.0,4,3,7,3,1,61,1271
3,93,16,1,1,9,0.0,0,0,7,3,1,5,1271
0,-149,-23,2,1,15,1.0,1,0,7,3,1,561,1271
0,-106,89,2,1,13,0.0,1,0,7,3,1,521,1271
4,0,0,2,1,0,1.0,4,1,7,3,1,139,1271
0,158,205,2,1,25,1.0,3,3,7,3,1,119,1271
0,179,5,3,1,17,1.0,0,0,7,3,1,547,1271
0,-113,115,3,1,16,0.0,2,0,7,3,1,421,1271
4,0,0,3,1,0,1.0,4,1,7,3,1,181,1271
0,136,-10,3,1,13,0.0,0,0,7,3,1,36,1271
0,8,66,4,1,6,0.0,4,2,7,3,1,625,1271
3,1,104,4,1,10,1.0,4,2,7,3,1,598,1271
0,42,93,4,1,10,0.0,4,2,7,3,1,547,1271
0,89,162,1,1,18,0.0,3,0,7,3,0,667,1274
0,147,31,1,1,15,0.0,0,0,7,3,0,525,1274
0,68,63,1,1,9,1.0,0,2,7,3,0,494,1274
4,0,0,1,1,0,1.0,4,1,7,3,0,454,1274
4,59,25,1,1,6,1.0,4,2,7,3,0,361,1274
0,-199,166,1,1,25,1.0,2,3,7,3,0,126,1274
0,-134,3,1,1,13,0.0,1,0,7,3,0,77,1274
0,-18,246,1,1,24,0.0,4,3,7,3,0,0,1274
0,123,104,2,1,16,0.0,3,0,7,3,0,655,1274
0,1,173,2,1,17,,4,0,7,3,0,235,1274
0,-46,59,3,1,7,,4,2,7,3,0,602,1274
0,-3,173,3,1,17,0.0,4,0,7,3,0,502,1274
4,-3,48,3,1,4,1.0,4,2,7,3,0,475,1274
2,-25,14,3,1,2,1.0,4,1,7,3,0,415,1274
0,226,18,3,1,22,0.0,0,4,7,3,0,391,1274
0,1,76,4,1,7,1.0,4,2,7,3,0,527,1274
0,-25,25,4,1,3,0.0,4,1,7,3,0,495,1274
2,0,0,4,1,0,1.0,4,1,7,3,0,493,1274
0,-141,-8,4,1,14,0.0,1,0,7,3,0,375,1274
0,-119,89,4,1,14,0.0,1,0,7,3,0,288,1274
1,0,0,4,1,0,1.0,4,1,7,3,0,126,1274
4,0,0,4,1,0,1.0,4,1,7,3,0,107,1274
0,-3,252,4,1,25,1.0,4,3,7,3,0,91,1274
0,-18,265,4,1,26,0.0,4,3,7,3,0,32,1274
0,16,372,4,1,37,0.0,4,3,7,3,0,0,1274
0,-184,89,1,1,20,1.0,1,0,7,3,0,641,1276
0,96,139,1,1,16,,3,0,7,3,0,589,1276
0,-89,156,1,1,17,0.0,2,0,7,3,0,444,1276
0,-25,42,1,1,4,0.0,4,2,7,3,0,316,1276
0,-104,14,1,1,10,,1,0,7,3,0,60,1276
0,-147,156,2,1,21,0.0,2,0,7,3,0,635,1276
0,102,42,2,1,11,1.0,0,0,7,3,0,598,1276
4,25,-1,2,1,2,1.0,4,1,7,3,0,540,1276
